RELIANCE.BO,TCS.BO,INFY.BO,HDFCBANK.BO,ICICIBANK.BO,SBIN.BO,BHARTIARTL.BO,LT.BO
239.589035,990.0455322,438.6295471,484.5362549,201.7985229,177.2683563,335.1479187,712.1885986
236.9300995,966.180542,434.2898865,481.7318726,203.547348,178.5456085,320.20047,725.1298828
237.2739105,972.2006226,447.8490295,483.6768494,203.4620361,177.9069824,332.2348328,723.6367188
235.6579437,969.032959,438.8635864,478.7012634,192.3718567,168.3273773,315.5204468,699.744873
236.425827,975.4275513,432.5612488,480.1486511,190.068512,167.825592,319.6273499,708.2943726
237.915741,972.2989502,425.556427,477.5025635,187.8078308,166.1377563,316.8098755,692.4544067
237.8928375,955.6739502,420.4065247,478.9274292,188.8741913,167.0501099,319.2931213,697.2268066
238.3512421,986.3466797,426.5468445,483.9256287,191.774704,171.6574249,332.7124023,710.1975098
240.0245819,988.6489258,425.7906494,481.2795105,195.0590973,171.2468719,333.85849,715.9070435
244.219223,992.8395996,422.0991211,489.0822144,205.5948029,174.9418793,336.0075378,723.5196533
243.3711243,992.5440674,446.1383057,492.2711487,201.9691467,170.4713898,342.4545593,731.5714111
237.9959717,964.8031616,447.7410583,496.0254517,203.1634827,170.8819427,340.4965515,740.2381592
238.5919342,953.5100098,441.6727905,493.5151367,215.8745117,177.1771088,340.735321,732.9475708
238.0991058,951.1488647,437.1528931,494.0805054,214.9361267,182.3774719,337.2492065,739.6524658
232.9188232,963.3866577,438.3053589,493.9448547,215.91716,180.0053711,342.7410583,741.0287476
233.0677948,979.0081177,444.0315247,503.6246948,216.7702484,183.2441864,344.2215271,750.1344604
233.7325439,985.9139404,446.5704956,508.5776062,208.8365021,179.2755127,356.3990784,747.9677734
228.6095276,994.3347168,436.2887268,504.1674194,204.8696289,175.3067932,355.5872803,737.6029663
225.2171173,995.5544434,436.0726013,512.6938477,201.8411713,172.3873138,347.4688416,734.0601807
226.0767059,993.6264648,432.3990784,505.6827087,193.6088562,170.0608215,341.7859497,730.8687134
223.7272186,975.9587402,425.2323914,505.456543,188.8315125,168.0536804,350.525177,732.479187
224.0595856,975.1716919,428.4014893,509.9572144,183.2011566,164.3130798,344.6034851,729.6682739
223.4979858,973.4992676,429.4459839,512.4676514,183.2864532,164.63237,339.2549133,745.7133179
222.1455994,972.7711182,425.484436,506.9041443,186.1016693,168.236145,342.5023193,737.8664551
225.3088226,989.7702637,431.8590393,516.4934692,192.2012634,172.1136017,350.1431274,757.9520264
224.9420471,993.0162964,436.6847534,517.7825317,192.3718567,172.7066193,352.2922058,772.1524048
223.452179,990.7145386,432.5432129,514.7520142,191.177536,168.7379303,343.3141479,775.3146362
227.1654663,1010.113708,435.838501,520.1346436,197.7889709,171.8855133,346.0361938,771.5961914
224.1741791,992.9381104,434.5779114,515.7244873,193.2676239,168.7835388,339.0161743,753.7358398
223.7501526,1004.899963,437.1888733,526.0829468,191.0922546,161.6672821,337.6789551,751.4227905
222.3862915,1011.353271,437.2250366,521.8082886,193.0117035,161.530426,335.7210388,757.395752
222.3748474,1003.581543,435.6764221,516.0637207,193.0117035,164.4043121,335.3867493,766.7650757
217.8821869,1005.588562,434.0917053,514.2769775,192.4145355,157.7441864,329.4172668,741.9364014
214.111557,996.3416748,432.7952271,515.7923584,187.7225342,156.4212952,327.4593201,736.4317017
213.1717529,980.4643555,428.8337097,514.3448486,188.4903107,154.1404266,330.372406,726.6231689
215.4754028,970.9416504,427.9153748,515.9732666,191.4334717,154.6878357,329.7515869,726.9453735
217.584198,994.2367554,435.3522339,530.4025879,200.0070343,159.7969513,335.6732788,756.1660156
216.9882507,1004.506042,443.563446,534.4056396,205.3388367,167.6431274,337.010437,862.3326416
222.9478912,1012.081055,448.8754272,537.0744629,207.3009491,178.408783,337.1536865,863.4744873
222.214386,1036.98938,455.015686,533.7724609,208.7511902,181.2370453,340.401001,870.4429932
219.8075867,1013.281372,450.1178589,534.3604736,209.1777496,186.8935852,335.8642578,863.3279419
218.512558,1035.611938,452.4947205,531.5785522,204.8269806,180.5527802,346.5137329,858.9069214
219.131424,1041.534058,453.8632813,531.6012573,205.8080292,182.9705048,349.5223694,865.699707
219.5783844,1035.218506,456.0961914,530.1765137,207.8554688,181.6302338,342.1202698,855.539856
219.1085052,1049.078369,456.3302917,529.678833,207.5995331,183.9872589,333.1421814,859.6974487
218.8219757,1057.153198,452.7648621,531.1262817,216.5569763,193.9237671,333.4765015,871.3798218
218.7073669,1048.978271,445.958252,525.7888794,219.7560883,194.4783478,336.5805969,884.6140137
222.672821,1035.479858,436.9823608,524.680542,217.1541443,194.1086426,335.1479187,873.8685303
223.6355133,1028.831055,435.26828,525.2459717,215.5332794,190.5961914,335.4822388,870.8235474
224.472168,1025.215332,435.9133606,521.6500244,208.2393341,186.89888,327.0295105,857.8235474
223.4636078,1018.285278,433.203949,520.9036865,209.3056946,191.8440399,326.790741,855.2763672
225.1827393,1026.721924,438.3646545,528.9099121,211.864975,199.3310852,336.0075378,884.2041626
223.3833923,1027.284302,437.258728,525.7662354,209.0296326,199.3772888,330.706665,873.6049805
223.0854034,1045.924683,434.3467102,528.864624,207.9391479,197.2513275,339.7324829,865.6118164
227.0508728,1066.895874,445.5159912,530.3347168,207.8518829,199.4697418,348.5672607,881.6861572
226.2944489,1063.520996,444.5207214,527.213623,207.8082733,197.713501,345.9407043,875.2739868
224.7472229,1070.832886,441.8113098,529.4074707,208.2444916,196.6967468,346.657074,872.84375
225.0681458,1062.315796,446.6033325,538.1600952,210.1201477,200.9486542,347.8508606,876.8258667
218.0999451,1032.747559,440.3184814,525.494812,201.5705566,195.2640381,338.5863037,839.494751
219.1543427,1002.47699,429.9047546,523.8212891,203.1408844,200.6713867,335.2912292,859.3460693
219.6356964,988.9984741,427.9880371,528.2540283,203.358963,199.9318848,341.2606201,862.6253662
221.6184235,1004.184509,433.7016296,536.9904175,206.3251801,200.7637939,340.6398315,867.7199707
222.214386,1024.753174,431.5636597,540.6918945,209.5530853,202.1040497,349.7133179,876.1524048
223.1771088,1005.067932,432.0612183,539.7722778,209.7275848,203.0283813,352.1966858,902.1816406
226.1569519,1002.255737,436.5400085,538.6687622,215.9653168,205.9862366,356.3035889,916.5578613
227.6009827,997.3950195,433.2962036,535.7030029,214.0023956,206.1248779,349.3790894,922.0915527
226.4434204,975.8416748,426.5687561,544.2783813,213.2608643,203.8140564,346.991272,910.0285034
224.6555328,974.4157104,427.1401978,538.9906006,210.7308655,201.8729706,339.0639038,896.9699707
227.0967102,989.7419434,433.0749512,550.9917603,217.9718628,207.6038055,343.6006775,913.1320801
229.6983032,988.8781128,433.4988708,551.5894775,228.1790924,209.3138123,346.7525024,918.1973267
231.1538086,1000.889771,439.8208008,549.1295166,227.8301086,210.0070496,346.8002625,907.1591187
230.6954041,1012.5,433.443573,551.8883667,234.024231,214.212738,349.9043884,915.7671509
232.0936432,981.0040894,395.254364,562.6248779,231.3633728,213.9816589,361.5089722,928.7380371
230.1911163,977.6295776,398.7378845,565.9125977,229.967514,211.3011169,347.1345825,922.2672119
232.7469177,988.8981934,400.4335938,560.072937,234.8094025,212.3178558,347.9463806,921.2718506
234.385788,1001.63324,399.2355042,566.5332642,233.4571533,213.427063,347.5166016,920.1883545
230.7527313,1004.847046,398.2403259,564.8548584,228.4844208,208.5281372,350.429657,911.3167725
232.609375,1008.020874,395.4017639,566.2344971,229.9238892,206.5408325,351.0505066,921.6817017
233.9502869,1030.393433,398.2955322,573.1776123,234.8094025,212.4565277,353.677002,928.4158936
234.5576935,1029.080933,401.3551331,569.5680542,228.6152649,209.3600159,353.0084839,931.9000244
232.2082367,1040.307007,400.8943481,568.7633667,235.4637146,211.3473053,355.8260498,937.6387329
235.1880646,1056.238403,397.8162842,573.7983398,237.3830109,213.4732666,355.3962708,923.4384155
232.7698212,1057.449341,395.881012,573.1776123,229.3132172,211.7170715,345.7973938,912.3415527
231.3486938,1089.534058,399.9542847,570.9244995,217.4047852,210.2381287,347.2778625,874.7469482
231.7497864,1087.151489,399.6963501,572.0969849,214.0460205,210.6078796,341.9292297,880.7784424
227.8531342,1072.67395,399.9542847,570.2807617,211.1234436,209.40625,341.4039001,865.4068604
227.6468353,1071.220215,395.2175903,571.062439,209.9456635,208.4819183,348.8537903,861.0150146
232.552063,1069.705811,393.4666138,574.3041382,214.7003174,215.1832886,346.895752,885.7852173
236.0132599,1070.91748,397.6689148,574.7179565,213.9587708,215.4143677,336.1030273,882.6817017
236.0590973,1070.372192,398.6641846,573.4993286,214.0460205,216.8470917,333.1899719,876.972168
229.8587799,1079.801758,398.0927734,565.3148804,208.7679291,213.9816589,330.276886,868.1298828
232.0707092,1092.078003,397.0421448,564.7860107,211.428772,209.7759705,331.9645691,863.2694702
237.2280579,1103.405518,391.9552612,564.809082,214.5694733,224.7962799,333.5466614,871.5848389
234.7639923,1086.888794,387.402771,563.7055054,216.9685974,227.800354,329.4234924,881.5691528
232.4259796,1059.610474,380.9335022,567.4759521,215.7472229,227.6154785,331.0535889,879.5487671
233.0219421,1064.779541,377.5790405,575.3156128,220.5890808,229.417923,337.9095764,884.3353882
232.6208496,1051.553589,376.3994751,572.4418945,221.5923767,238.9384766,336.4232788,888.9577637
232.4030762,1030.352539,374.2982788,574.2351074,219.9784088,235.6571045,335.8000183,889.9719238
231.4862061,1051.250854,383.0899353,575.5916748,218.2335815,235.3336182,339.0122681,880.1303101
233.9732208,1038.611206,389.8356323,580.3735962,217.1430664,235.3798065,338.1013489,878.5795288
232.219696,1029.807617,382.0946655,578.3044434,215.6163483,231.1279297,331.9165344,869.2449341
235.5662384,1021.347107,376.2704163,578.3963623,213.9587708,228.0314331,329.9508972,851.6495361
242.2823029,1010.221619,376.8233032,569.4072266,218.4517059,229.9262848,327.6974792,868.559021
244.2994385,1029.242432,383.7350464,582.8106079,223.4680328,233.1152344,318.4442749,879.0864868
242.5115509,1014.643738,382.1867676,593.5012207,224.820282,233.4387512,318.2046204,902.9447632
235.8986359,1012.644897,382.5001221,588.6731567,227.6120148,232.6992645,297.9242554,899.2467041
232.162384,1015.027283,380.0672302,590.6043701,228.0045929,235.1025238,305.8350525,896.1154175
233.9044647,1003.134521,385.2463379,597.317688,237.6883545,239.8166046,308.4239807,904.1675415
233.2168121,988.1726685,388.8957214,592.1217651,242.6610718,246.3793182,307.4171753,906.1357422
236.6092224,937.3505249,382.5922546,592.9035034,241.0907593,247.6733856,310.0541077,917.8859253
239.2337341,950.0106201,381.8919067,593.4093018,239.1714325,244.0222931,308.7116699,906.2550659
239.898468,952.6759644,388.5270996,588.5351563,234.4604187,233.5773773,304.9240112,872.913208
239.6348877,940.3389893,385.9835815,583.8450928,236.9468079,238.1065979,306.1705933,879.8320923
243.5315552,940.137146,383.8639832,588.3513184,236.1180115,236.4428101,308.5677795,877.1479492
246.5572205,953.5036621,390.8677979,596.8578491,233.413559,235.1487274,310.1979065,880.0706787
248.0929718,972.1606445,391.1627502,593.1563721,237.1649017,236.3041229,310.7252808,882.8739624
246.2019501,973.6752319,387.1815491,592.0528564,237.2957916,235.0100861,306.6499939,879.7724609
245.5715942,974.644104,389.5223389,594.4439087,235.2456207,232.3295441,308.6637268,877.5953979
249.3078461,960.1669312,390.1859131,601.2720947,240.3928223,237.8755341,313.7457886,894.0874023
252.8148346,968.1022949,384.472229,603.8010864,237.1212921,235.1487274,313.9855042,892.7750244
254.2818604,969.5361938,381.78125,596.3061523,229.6185608,232.6068268,307.2733154,876.0147705
254.5339813,981.590271,383.5322266,596.6968384,227.5247498,230.1111603,301.088562,858.5982056
249.7776947,978.6621704,382.8502808,595.4553833,227.5247498,234.3168488,309.1910706,868.0222778
245.8466339,983.1652222,379.6433411,587.2019043,218.9751587,228.4473724,302.526886,856.8088379
248.0356903,980.1767578,382.6659546,584.7418213,220.1092529,231.728714,301.1365051,853.9160156
249.9381561,973.9575806,382.573822,591.7078857,223.3807983,235.8882141,305.6432495,876.7008057
251.0383606,969.6367798,386.610321,592.9494629,225.256485,239.6317291,310.1499939,864.2050171
249.6860199,962.145752,383.7902832,590.5814819,223.0318604,240.8333588,308.8554382,866.7398071
254.6829529,962.8320313,378.4453125,589.8226929,219.4985657,237.4133453,309.574646,867.5750122
254.4193726,956.3709717,373.2846069,589.0640869,218.6261749,238.7073975,306.9856567,867.7539063
251.2103271,961.1564331,379.5143433,590.5814819,218.1899719,236.6276703,303.1022339,865.5767822
242.4427795,940.3187866,387.8083191,581.1553345,210.4255219,230.8043976,293.9448853,856.7491455
247.1416931,955.4219971,378.7217712,580.0286865,210.9925842,232.8379211,293.2736816,878.281311
243.004364,954.2105713,376.7496033,569.1542969,225.5618439,233.947113,288.8628235,863.2505493
247.3938599,968.5061035,382.7028198,578.1665649,235.8998871,237.459549,293.8010864,887.824585
249.1359711,966.8504028,383.9561462,578.6953125,231.1888733,235.5184784,294.6640015,886.2141724
249.502655,969.1320801,382.2420654,577.223877,242.0940247,240.2787628,296.5817566,897.0994873
243.9785614,980.7824097,390.9606018,584.1210327,242.2685089,238.8460541,296.6777039,900.9465942
243.7837067,985.7157593,387.5334778,581.8450317,248.2445221,242.9593048,293.8969421,891.4331055
242.9470825,973.8602295,383.1459351,574.947876,252.213974,241.5265808,298.2597961,885.3790894
241.6290588,973.1698608,382.2044373,570.3497314,243.0100555,239.4468536,304.9719849,884.3651123
240.3339996,979.7877197,378.9279175,574.1660767,247.7210541,235.7495575,309.7664185,878.8181152
241.480072,974.1036377,375.6513977,579.0861816,241.7450562,238.3376617,305.5473022,881.5021362
240.2881622,953.1744385,372.4125061,579.2701416,240.2183533,238.8460541,303.6775513,873.5692749
234.7296448,935.6146851,369.4937744,572.9476929,237.1649017,232.2833405,296.7735596,862.68396
235.0505219,941.9074707,364.1458435,577.7987061,235.3764648,227.0608826,296.8215637,861.6103516
230.5464172,946.0284424,365.6147156,571.8670044,235.2892151,224.4727631,294.1846313,846.3113403
229.6639252,925.4239502,368.6086731,574.7179565,243.1845398,233.5773773,292.7462769,834.9487915
229.870224,927.1899414,370.1340637,576.8790894,247.0667877,233.4849548,292.4586487,832.8015747
230.4891205,881.4536133,359.984314,575.6374512,245.6272888,240.0939026,288.671051,829.4315796
231.5091248,876.1758423,353.487793,586.8109741,255.2238007,260.2904358,295.5270386,843.1798706
229.5378571,854.6575317,347.1795044,586.5809937,241.6578064,252.2487793,289.3422546,828.9245605
226.374649,861.5799561,348.2717285,577.1779175,234.9402466,257.0552979,290.4449768,817.0550537
225.973526,889.2489624,354.0526733,571.9591675,232.2794037,256.1771851,296.8215637,818.3971558
224.930603,869.7201538,350.0794373,565.4297485,233.5444031,256.6393738,284.1643066,817.7112427
226.3517456,862.0062256,346.4074707,557.1071167,230.7963104,254.8369446,290.5409241,816.4884033
227.1311035,865.8226318,343.1497803,551.0836792,228.1790924,238.2452393,287.1848145,804.1715698
229.4691162,866.5332642,344.2043152,550.5319214,229.7493896,237.9217224,291.5476685,792.8092041
230.8787842,875.6275635,346.6711731,544.8302002,231.1888733,239.1695709,287.9998474,809.897583
227.0737915,887.7265625,351.2657471,536.5535889,226.5214996,241.896347,289.1025696,806.7363281
227.7614441,934.1531982,368.0626221,546.7844238,226.6959534,241.2030792,288.4792786,816.9656982
226.111084,924.5917358,368.9477234,545.0371704,222.7701263,234.4092712,304.4446411,808.8835449
228.265686,916.9180298,366.3114319,542.1403198,223.1190796,233.8084717,310.8692017,807.9292603
227.55513,924.3686523,367.3659363,551.5894775,231.1888733,238.8460541,311.1568298,824.6300659
228.5751648,920.1864014,367.5918884,549.9570923,226.2597504,236.3965759,305.9788818,826.3299561
228.1396332,902.9110718,363.0913391,547.7269897,226.5214996,235.1487274,305.6432495,811.3291626
227.8645935,887.7062988,362.0745239,549.7962036,227.4811401,237.2746887,313.9855042,810.0466919
229.984848,889.3303833,364.1647339,548.6466064,227.8737183,239.5392761,315.5197144,812.5817261
229.1481934,876.2366943,364.0328674,543.0829468,225.4745941,236.0268555,315.375885,807.2731934
233.6981354,891.9489746,370.8684082,551.727478,228.7461243,240.0939026,318.0607605,815.2955322
235.2682953,890.5483398,371.8476257,550.8997192,234.1114655,245.8709412,317.3895264,812.0449219
235.6579437,895.7450562,368.1380005,544.3474121,230.8835449,243.4676971,314.3690491,814.1622314
238.3627167,893.5527954,372.8644409,545.2440796,230.9707947,245.4087677,316.2868042,820.3654785
242.9700012,896.414978,376.2539368,542.3932495,227.3938904,242.8206787,309.1910706,811.3589478
241.6405182,917.3647461,374.0695801,540.9908447,227.1321716,244.9465942,305.3555908,810.1362915
242.408371,926.3983154,378.1934814,543.0369873,222.9882202,244.7155609,297.2050476,810.5239868
243.4627991,928.7327881,377.4403381,541.0597534,224.3840942,241.6190186,292.5545044,802.2927856
